name_x;name_y;CoInvestments
Levent Altunel;Rivus Ventures GmbH;1
Levent Altunel;Rocket Internet Capital Partners (Euro) 683 11 SCS;1
Levent Altunel;Rocket Internet Capital Partners Il SCS;1
Levent Altunel;Rooshoek Beteiligungs GmbH;1
Levent Altunel;T.D. Veen AS;1
Levent Altunel;VR Ventures Fonds GmbH & Co. KG;1
Levent Altunel;another.vc GmbH;1
Levent Altunel;btov Digital Technologies II S.C.S., SICAR;1
Lightspeed Frontier I-E L.P.;Anagram Ltd.;1
Lightspeed Frontier I-E L.P.;Backed 2 LP;1
Lightspeed Frontier I-E L.P.;Cadenza Capital Management Limited;1
Lightspeed Frontier I-E L.P.;Charles Songhurst;1
Lightspeed Frontier I-E L.P.;Discovery Ventures Founder Investments II GmbH & Co. KG;1
Lightspeed Frontier I-E L.P.;Discovery Ventures III GmbH & Co. KG;1
Lightspeed Frontier I-E L.P.;Dr. Jutta Steiner;1
Lightspeed Frontier I-E L.P.;Dunstkreis Ventures UG;1
Lightspeed Frontier I-E L.P.;EuVECA GmbH & Co. KG;1
Lightspeed Frontier I-E L.P.;Fabric Ventures Fund 2021 SCSp;1
Lightspeed Frontier I-E L.P.;Fractal Ventures UG;1
Lightspeed Frontier I-E L.P.;Grand Cayman;1
Lightspeed Frontier I-E L.P.;Inflection Mercury Fund LP;1
Lightspeed Frontier I-E L.P.;Jaworski E-FARM UG;1
Lightspeed Frontier I-E L.P.;Lightspeed Frontier I-M L.P.;1
Lightspeed Frontier I-E L.P.;Lightspeed Frontier I-N L.P.;1
Lightspeed Frontier I-E L.P.;Lightspeed Frontier I-S L.P.;1
Lightspeed Frontier I-E L.P.;Lightspeed Venture Partners XIV-A (Inception), L.P.;1
Lightspeed Frontier I-E L.P.;Lucas Vogelsang;1
Lightspeed Frontier I-E L.P.;MWP Beteiligungs UG;1
Lightspeed Frontier I-E L.P.;RBCH Ltd.;1
Lightspeed Frontier I-E L.P.;Santos McGarry UG;1
Lightspeed Frontier I-E L.P.;Speedinvest III;1
Lightspeed Frontier I-E L.P.;TJS Beteiligung GmbH;1
Lightspeed Frontier I-E L.P.;Up Only Ventures UG;1
Lightspeed Frontier I-M L.P.;Anagram Ltd.;1
Lightspeed Frontier I-M L.P.;Backed 2 LP;1
Lightspeed Frontier I-M L.P.;Cadenza Capital Management Limited;1
Lightspeed Frontier I-M L.P.;Charles Songhurst;1
Lightspeed Frontier I-M L.P.;Discovery Ventures Founder Investments II GmbH & Co. KG;1
Lightspeed Frontier I-M L.P.;Discovery Ventures III GmbH & Co. KG;1
Lightspeed Frontier I-M L.P.;Dr. Jutta Steiner;1
Lightspeed Frontier I-M L.P.;Dunstkreis Ventures UG;1
Lightspeed Frontier I-M L.P.;EuVECA GmbH & Co. KG;1
Lightspeed Frontier I-M L.P.;Fabric Ventures Fund 2021 SCSp;1
Lightspeed Frontier I-M L.P.;Fractal Ventures UG;1
Lightspeed Frontier I-M L.P.;Grand Cayman;1
Lightspeed Frontier I-M L.P.;Inflection Mercury Fund LP;1
Lightspeed Frontier I-M L.P.;Jaworski E-FARM UG;1
Lightspeed Frontier I-M L.P.;Lightspeed Frontier I-E L.P.;1
Lightspeed Frontier I-M L.P.;Lightspeed Frontier I-N L.P.;1
Lightspeed Frontier I-M L.P.;Lightspeed Frontier I-S L.P.;1
Lightspeed Frontier I-M L.P.;Lightspeed Venture Partners XIV-A (Inception), L.P.;1
Lightspeed Frontier I-M L.P.;Lucas Vogelsang;1
Lightspeed Frontier I-M L.P.;MWP Beteiligungs UG;1
Lightspeed Frontier I-M L.P.;RBCH Ltd.;1
Lightspeed Frontier I-M L.P.;Santos McGarry UG;1
Lightspeed Frontier I-M L.P.;Speedinvest III;1
Lightspeed Frontier I-M L.P.;TJS Beteiligung GmbH;1
Lightspeed Frontier I-M L.P.;Up Only Ventures UG;1
Lightspeed Frontier I-N L.P.;Anagram Ltd.;1
Lightspeed Frontier I-N L.P.;Backed 2 LP;1
Lightspeed Frontier I-N L.P.;Cadenza Capital Management Limited;1
Lightspeed Frontier I-N L.P.;Charles Songhurst;1
Lightspeed Frontier I-N L.P.;Discovery Ventures Founder Investments II GmbH & Co. KG;1
Lightspeed Frontier I-N L.P.;Discovery Ventures III GmbH & Co. KG;1
Lightspeed Frontier I-N L.P.;Dr. Jutta Steiner;1
Lightspeed Frontier I-N L.P.;Dunstkreis Ventures UG;1
Lightspeed Frontier I-N L.P.;EuVECA GmbH & Co. KG;1
Lightspeed Frontier I-N L.P.;Fabric Ventures Fund 2021 SCSp;1
Lightspeed Frontier I-N L.P.;Fractal Ventures UG;1
Lightspeed Frontier I-N L.P.;Grand Cayman;1
Lightspeed Frontier I-N L.P.;Inflection Mercury Fund LP;1
Lightspeed Frontier I-N L.P.;Jaworski E-FARM UG;1
Lightspeed Frontier I-N L.P.;Lightspeed Frontier I-E L.P.;1
Lightspeed Frontier I-N L.P.;Lightspeed Frontier I-M L.P.;1
Lightspeed Frontier I-N L.P.;Lightspeed Frontier I-S L.P.;1
Lightspeed Frontier I-N L.P.;Lightspeed Venture Partners XIV-A (Inception), L.P.;1
Lightspeed Frontier I-N L.P.;Lucas Vogelsang;1
Lightspeed Frontier I-N L.P.;MWP Beteiligungs UG;1
Lightspeed Frontier I-N L.P.;RBCH Ltd.;1
Lightspeed Frontier I-N L.P.;Santos McGarry UG;1
Lightspeed Frontier I-N L.P.;Speedinvest III;1
Lightspeed Frontier I-N L.P.;TJS Beteiligung GmbH;1
Lightspeed Frontier I-N L.P.;Up Only Ventures UG;1
Lightspeed Frontier I-S L.P.;Anagram Ltd.;1
Lightspeed Frontier I-S L.P.;Backed 2 LP;1
Lightspeed Frontier I-S L.P.;Cadenza Capital Management Limited;1
Lightspeed Frontier I-S L.P.;Charles Songhurst;1
Lightspeed Frontier I-S L.P.;Discovery Ventures Founder Investments II GmbH & Co. KG;1
Lightspeed Frontier I-S L.P.;Discovery Ventures III GmbH & Co. KG;1
Lightspeed Frontier I-S L.P.;Dr. Jutta Steiner;1
Lightspeed Frontier I-S L.P.;Dunstkreis Ventures UG;1
Lightspeed Frontier I-S L.P.;EuVECA GmbH & Co. KG;1
Lightspeed Frontier I-S L.P.;Fabric Ventures Fund 2021 SCSp;1
Lightspeed Frontier I-S L.P.;Fractal Ventures UG;1
Lightspeed Frontier I-S L.P.;Grand Cayman;1
Lightspeed Frontier I-S L.P.;Inflection Mercury Fund LP;1
Lightspeed Frontier I-S L.P.;Jaworski E-FARM UG;1
Lightspeed Frontier I-S L.P.;Lightspeed Frontier I-E L.P.;1
Lightspeed Frontier I-S L.P.;Lightspeed Frontier I-M L.P.;1
Lightspeed Frontier I-S L.P.;Lightspeed Frontier I-N L.P.;1
Lightspeed Frontier I-S L.P.;Lightspeed Venture Partners XIV-A (Inception), L.P.;1
Lightspeed Frontier I-S L.P.;Lucas Vogelsang;1
Lightspeed Frontier I-S L.P.;MWP Beteiligungs UG;1
Lightspeed Frontier I-S L.P.;RBCH Ltd.;1
Lightspeed Frontier I-S L.P.;Santos McGarry UG;1
Lightspeed Frontier I-S L.P.;Speedinvest III;1
Lightspeed Frontier I-S L.P.;TJS Beteiligung GmbH;1
Lightspeed Frontier I-S L.P.;Up Only Ventures UG;1
Lightspeed Venture Partners XIV-A (Inception);Anagram Ltd.;1
Lightspeed Venture Partners XIV-A (Inception);Backed 2 LP;1
Lightspeed Venture Partners XIV-A (Inception);Cadenza Capital Management Limited;1
Lightspeed Venture Partners XIV-A (Inception);Charles Songhurst;1
Lightspeed Venture Partners XIV-A (Inception);Discovery Ventures Founder Investments II GmbH & Co. KG;1
Lightspeed Venture Partners XIV-A (Inception);Discovery Ventures III GmbH & Co. KG;1
Lightspeed Venture Partners XIV-A (Inception);Dr. Jutta Steiner;1
Lightspeed Venture Partners XIV-A (Inception);Dunstkreis Ventures UG;1
Lightspeed Venture Partners XIV-A (Inception);EuVECA GmbH & Co. KG;1
Lightspeed Venture Partners XIV-A (Inception);Fabric Ventures Fund 2021 SCSp;1
Lightspeed Venture Partners XIV-A (Inception);Fractal Ventures UG;1
Lightspeed Venture Partners XIV-A (Inception);Grand Cayman;1
Lightspeed Venture Partners XIV-A (Inception);Inflection Mercury Fund LP;1
Lightspeed Venture Partners XIV-A (Inception);Jaworski E-FARM UG;1
Lightspeed Venture Partners XIV-A (Inception);Lightspeed Frontier I-E L.P.;1
Lightspeed Venture Partners XIV-A (Inception);Lightspeed Frontier I-M L.P.;1
Lightspeed Venture Partners XIV-A (Inception);Lightspeed Frontier I-N L.P.;1
Lightspeed Venture Partners XIV-A (Inception);Lightspeed Frontier I-S L.P.;1
Lightspeed Venture Partners XIV-A (Inception);Lucas Vogelsang;1
Lightspeed Venture Partners XIV-A (Inception);MWP Beteiligungs UG;1
Lightspeed Venture Partners XIV-A (Inception);RBCH Ltd.;1
Lightspeed Venture Partners XIV-A (Inception);Santos McGarry UG;1
Lightspeed Venture Partners XIV-A (Inception);Speedinvest III;1
Lightspeed Venture Partners XIV-A (Inception);TJS Beteiligung GmbH;1
Lightspeed Venture Partners XIV-A (Inception);Up Only Ventures UG;1
Lima Investments UG;Brencon GmbH;1
Lima Investments UG;Findigs GmbH;1
Lima Investments UG;Herr Antonius Vollebregt;1
Lima Investments UG;Herr Thomas Drissner;1
Lima Investments UG;Herrero Investments UG;1
Lima Investments UG;M M I Leisure & Capital poe Management GmbH;1
Lima Investments UG;ME Beteiligungs GmbH;1
Lima Investments UG;Orca Capital GmbH;1
Lima Investments UG;Reitelshofer Ubernahme neuer Vermégensmanagement GmbH;1
Lima Investments UG;SERIE;1
Lima Investments UG;Sine Beteiligungen GmbH;1
Lima Investments UG;ZEITGEIST Tech Ventures GmbH;1
Lima Investments UG;Zapata Investments UG;1
Lino GmbH;AB1204 Verwaltungs GmbH;1
Lino GmbH;ABACON Invest GmbH;1
Lino GmbH;BASHE Invest UG (haftungsbeschrankt);1
Lino GmbH;Blackbird Internet UG (haftungsbeschrankt);1
Lino GmbH;Bolando UG (haftungsbeschrankt);1
Lino GmbH;Christian Hiilsewig Familienstiftung;1
Lino GmbH;DSR Ventures GmbH;1
Lino GmbH;ENKRAFT VENTURE.partners AG;1
Lino GmbH;ENPAL B.V.;1
Lino GmbH;Entrix GmbH;1
Lino GmbH;GV Avente LLC;1
Lino GmbH;Geissini Ventures UG (haftungsbeschrankt);1
Lino GmbH;HV Holtzbrinck Ventures Fund VIII GmbH & Co. geschlossene Investment KG;1
Lino GmbH;Juwel 225. V V GmbH;1
Lino GmbH;KRAFTWERK.ventures AG;1
Lino GmbH;Kleinschulz Invest UG (haftungsbeschrankt);1
Lino GmbH;La Plata GmbH;1
Lino GmbH;Lars Lohie;1
Lino GmbH;Manoa Ventures GmbH;1
Lino GmbH;Martin Siddiqui;1
Lino GmbH;Mercutio GmbH;1
Lino GmbH;OyFri GmbH;1
Lino GmbH;Pelion Energy Holding GmbH;1
Lino GmbH;Philipp Trocha;1
Lino GmbH;ROMM Holding GmbH;1
Lino GmbH;Raeecuniel;1
Lino GmbH;Roskopf Ventures GmbH;1
Lino GmbH;Rotenfels Verwaltung GmbH;1
Lino GmbH;Sebastian Schuon Investments GmbH;1
Lino GmbH;Sébastien Schikora;1
Lino GmbH;Valluga Capital GmbH;1
Lino GmbH;WEFA GmbH;1
Lino GmbH;Wolfgang Ridinger;1
Lino GmbH;whiletrue GmbH;1
LionCorn Capital GmbH;2bX Urban Fund I GmbH & Co. KG;1
LionCorn Capital GmbH;AXS Investments GmbH;1
LionCorn Capital GmbH;AddReal GmbH;1
LionCorn Capital GmbH;Brokamp Capital GmbH;1
LionCorn Capital GmbH;Dasr Ventures UG (haftungsbeschränkt);1
LionCorn Capital GmbH;Heidelventure GmbH;1
LionCorn Capital GmbH;JD Invest & Advisory GmbH;1
LionCorn Capital GmbH;Manuel Backfisch Investment Stiftung;1
LionCorn Capital GmbH;Maximilian Kérner Investment UG (haftungsbeschränkt);1
LionCorn Capital GmbH;Mutschler Ventures AG;1
LionCorn Capital GmbH;RAS Invest GmbH;1
LionCorn Capital GmbH;Razouane Ventures UG (haftungsbeschränkt);1
LionCorn Capital GmbH;Stefan Loacker;1
LionCorn Capital GmbH;Szeli Ventures GmbH;1
LionCorn Capital GmbH;Thumm Ventures UG (haftungsbeschränkt);1
LionCorn Capital GmbH;Tomislav Tomov;1
LionCorn Capital GmbH;Unternehmertum VC Fonds III GmbH & Co. KG;1
LionCorn Capital GmbH;Verdurion GmbH;1
LionCorn Capital GmbH;Vesta Venture Holding GmbH;1
LionCorn Capital GmbH;Wax Venture UG (haftungsbeschränkt);1
LionCorn Capital GmbH;btov Digital Technologies II S.C.S., SICAR;1
Lobenstein Ventures UG (haftungsbeschrankt);Braden Ventures UG (haftungsbeschrankt);1
Lobenstein Ventures UG (haftungsbeschrankt);Doublethink Ventures UG (haftungsbeschrankt);1
Lobenstein Ventures UG (haftungsbeschrankt);Hillebrandt Holding UG (haftungsbeschrankt);1
Lobenstein Ventures UG (haftungsbeschrankt);N-Ventures UG (haftungschrankt);1
Luca Ascani;10K Ventures OU;1
Luca Ascani;24S.ar.l.;1
Luca Ascani;AKVaganza Unternehmergesellschaft (haftungsbeschrankt);1
Luca Ascani;ALSP20 L.L.C.;1
Luca Ascani;Bruce Wallace;1
Luca Ascani;Calm Storm 1 EuVECA GmbH & Co. KG;1
Luca Ascani;Cristobal Conde;1
Luca Ascani;Dr. Axel Wieandt;1
Luca Ascani;ENTREPRENEUR FIRST (GLOBAL) L.P.;1
Luca Ascani;Entrepreneur First Operations Limited;1
Luca Ascani;Esprit Nominees Limited;1
Luca Ascani;Fin VC Regatta I, LP;1
Luca Ascani;Founders First Capital GmbH;1
Luca Ascani;Fufu Ventures UG (haftungsbeschrankt);1
Luca Ascani;Guillaume Cabane;1
Luca Ascani;Laurin Hainy;1
Luca Ascani;MJJ Invest GmbH;1
Luca Ascani;Mark Ransford;1
Luca Ascani;New Wave SASU;1
Luca Ascani;PCN Ventures UG (haftungsbeschrankt);1
Luca Ascani;Philippe Teixeira da Mota;1
Luca Ascani;RJ Expeditions GmbH;1
Luca Ascani;Scout VI-A, LLC;1
Luca Ascani;Speedinvest Ill EUVECA GmbH & Co KG;1
Luca Ascani;Stevan Lutz Invest UG (haftungsbeschrankt);1
Luca Ascani;Tiny Fund Il, a series of Tiny Supercomputer Investment Companies, LP;1
Luca Ascani;Tiny Il, a series of Continental Tiny Supercomputer Investment Companies, LP;1
Luca Ascani;another.vc GmbH;1
Luca Ascani;eNugget Ventures UG (haftungsbeschrankt);1
Luca Ascani;wrapall UG (haftungsbeschrankt);1
Lucas Vogelsang;Anagram Ltd.;1
Lucas Vogelsang;Backed 2 LP;1
Lucas Vogelsang;Cadenza Capital Management Limited;1
Lucas Vogelsang;Charles Songhurst;1
Lucas Vogelsang;Discovery Ventures Founder Investments II GmbH & Co. KG;1
Lucas Vogelsang;Discovery Ventures III GmbH & Co. KG;1
Lucas Vogelsang;Dr. Jutta Steiner;1
Lucas Vogelsang;Dunstkreis Ventures UG;1
Lucas Vogelsang;EuVECA GmbH & Co. KG;1
Lucas Vogelsang;Fabric Ventures Fund 2021 SCSp;1
Lucas Vogelsang;Fractal Ventures UG;1
Lucas Vogelsang;Grand Cayman;1
Lucas Vogelsang;Inflection Mercury Fund LP;1
Lucas Vogelsang;Jaworski E-FARM UG;1
Lucas Vogelsang;Lightspeed Frontier I-E L.P.;1
Lucas Vogelsang;Lightspeed Frontier I-M L.P.;1
Lucas Vogelsang;Lightspeed Frontier I-N L.P.;1
Lucas Vogelsang;Lightspeed Frontier I-S L.P.;1
Lucas Vogelsang;Lightspeed Venture Partners XIV-A (Inception), L.P.;1
Lucas Vogelsang;MWP Beteiligungs UG;1
Lucas Vogelsang;RBCH Ltd.;1
Lucas Vogelsang;Santos McGarry UG;1
Lucas Vogelsang;Speedinvest III;1
Lucas Vogelsang;TJS Beteiligung GmbH;1
Lucas Vogelsang;Up Only Ventures UG;1
Lufthansa Commercial Holding Gesellschaft mit beschrankter Ausgabe neuer Anteile;Atomico Affiliates Angel Programme LLC;1
Lufthansa Commercial Holding Gesellschaft mit beschrankter Ausgabe neuer Anteile;BackBone Ventures AG;1
Lufthansa Commercial Holding Gesellschaft mit beschrankter Ausgabe neuer Anteile;Dan Kreibich Ventures UG (haftungsbeschrankt);1
Lufthansa Commercial Holding Gesellschaft mit beschrankter Ausgabe neuer Anteile;MTR Beratungs- und Beteiligungsgesellschaft UG (haftungsbeschrankt);1
Lufthansa Commercial Holding Gesellschaft mit beschrankter Ausgabe neuer Anteile;Main Incubator GmbH;1
Lufthansa Commercial Holding Gesellschaft mit beschrankter Ausgabe neuer Anteile;Maniewo Invest GmbH;1
Lufthansa Commercial Holding Gesellschaft mit beschrankter Ausgabe neuer Anteile;Rivus Ventures GmbH;1
Lufthansa Commercial Holding Gesellschaft mit beschrankter Ausgabe neuer Anteile;Simon Capital GmbH & Co. KG;1
Lufthansa Commercial Holding Gesellschaft mit beschrankter Ausgabe neuer Anteile;Traction Engineering GmbH;1
Lufthansa Commercial Holding Gesellschaft mit beschrankter Ausgabe neuer Anteile;Vola UG (haftungsbeschrankt);1
Lufthansa Commercial Holding Gesellschaft mit beschrankter Ausgabe neuer Anteile;Zurich, Schweiz, Handelsregister des Kantons Zurich;1
Lukas Markus Wagner;Alexander Glatzle Holding UG (haftungsbeschrankt);1
Lukas Markus Wagner;Amadeus APEX Technology EuVECA GmbH & Co KG;1
Lukas Markus Wagner;Dr. Reichs6llner;1
Lukas Markus Wagner;Johannes Zeiher Holding UG (haftungsbeschrankt);1
Lukas Markus Wagner;Prof. Dr. Ann-Kristin Achleitner;1
Lukas Markus Wagner;Sebastian Blatt Holding UG (haftungsbeschrankt);1
Lukas Markus Wagner;Speedinvest EuVECA GmbH & Co.;1
Lukas Markus Wagner;Unternehmertum VC Fonds IllGmbH&Co.;1
Lydon Ventures UG;Hohenstein Laboratories GmbH & Co. KG;1
Lydon Ventures UG;Oldeen Ventures UG;1
M M I Leisure & Capital poe Management GmbH;Brencon GmbH;1
M M I Leisure & Capital poe Management GmbH;Findigs GmbH;1
M M I Leisure & Capital poe Management GmbH;Herr Antonius Vollebregt;1
M M I Leisure & Capital poe Management GmbH;Herr Thomas Drissner;1
M M I Leisure & Capital poe Management GmbH;Herrero Investments UG;1
M M I Leisure & Capital poe Management GmbH;Lima Investments UG;1
M M I Leisure & Capital poe Management GmbH;ME Beteiligungs GmbH;1
M M I Leisure & Capital poe Management GmbH;Orca Capital GmbH;1
M M I Leisure & Capital poe Management GmbH;Reitelshofer Ubernahme neuer Vermégensmanagement GmbH;1
M M I Leisure & Capital poe Management GmbH;SERIE;1
M M I Leisure & Capital poe Management GmbH;Sine Beteiligungen GmbH;1
M M I Leisure & Capital poe Management GmbH;ZEITGEIST Tech Ventures GmbH;1
M M I Leisure & Capital poe Management GmbH;Zapata Investments UG;1
M. Eimer Invest GmbH;Friedel Healthcare Consulting GmbH;1
M. Eimer Invest GmbH;MyNils GmbH;1
M. Eimer Invest GmbH;QAware GmbH;1
M. Eimer Invest GmbH;Sven FloRmann GmbH;1
M. Eimer Invest GmbH;WCap GmbH;1
M. Eimer Invest GmbH;Wolfquadrat GmbH;1
M. Yilmaz GmbH;Alexander Bernhard Lippert;1
M. Yilmaz GmbH;Anselm Bauer Invest GmbH;1
M. Yilmaz GmbH;Benjamin Giinther Invest GmbH;1
M. Yilmaz GmbH;Blue Impact Ventures UG;1
M. Yilmaz GmbH;DSR Ventures GmbH;1
M. Yilmaz GmbH;Dicki GmbH;1
M. Yilmaz GmbH;EMERGE VENTURE PARTNERS LP;1
M. Yilmaz GmbH;J. Cornelius GmbH;1
M. Yilmaz GmbH;Jiinger Invest UG;1
M. Yilmaz GmbH;La Famiglia Fonds! GmbH & Co. KG;1
M. Yilmaz GmbH;Lata Venture GmbH;1
M. Yilmaz GmbH;MJM Investments AG;1
M. Yilmaz GmbH;PDA Deutzclie one rales Digitalagentur GmbH;1
M. Yilmaz GmbH;Picus Capital GmbH;1
M. Yilmaz GmbH;Renaud Visage;1
M. Yilmaz GmbH;Renner Ventures & Philanthropies GmbH;1
M. Yilmaz GmbH;Riverton UG;1
M. Yilmaz GmbH;Sebastian Schuon Investments GmbH;1
M. Yilmaz GmbH;Wax Venture UG;1
M4 Capital GmbH;CONSER-Tech GmbH;1
M4 Capital GmbH;Cimexia GmbH;1
M4 Capital GmbH;Herr Dr. Andreas Uhlig;1
M4 Capital GmbH;JA27 holding UG (haftungsbeschrankt);1
M4 Capital GmbH;LSFH GmbH;1
M4 Capital GmbH;Orbit Trade Holding GmbH;1
M4 Capital GmbH;Oueebee GmbH;1
M4 Capital GmbH;astavo GmbH;1
M4 Capital GmbH;crc ventures GmbH;1
MADV Ventures GmbH & Co. KG;Alexander Schworer;1
MADV Ventures GmbH & Co. KG;Alvio GmbH;1
MADV Ventures GmbH & Co. KG;Benjamin Gunther Invest GmbH;1
MADV Ventures GmbH & Co. KG;Capnamic Ventures AG Fund III GmbH & Co. KG;1
MADV Ventures GmbH & Co. KG;DMI GmbH;1
MADV Ventures GmbH & Co. KG;FYS Ventures UG (haftungsbeschrankt);1
MADV Ventures GmbH & Co. KG;Fonds Ill GmbH & Co. KG;1
MADV Ventures GmbH & Co. KG;Gyri Ventures UG (haftungsbeschrankt);1
MADV Ventures GmbH & Co. KG;Hetzel Ventures UG (haftungsbeschrankt);1
MADV Ventures GmbH & Co. KG;Jakob Stein;1
MADV Ventures GmbH & Co. KG;OMA Ventures GmbH;1
MADV Ventures GmbH & Co. KG;Peter-Paul Brenninkmeijer;1
MADV Ventures GmbH & Co. KG;Picus Capital GmbH;1
MADV Ventures GmbH & Co. KG;Possible Ventures II GmbH & Co. KG;1
MADV Ventures GmbH & Co. KG;Salma Vogel;1
MADV Ventures GmbH & Co. KG;Tanso Technologies AG;1
MADV Ventures GmbH & Co. KG;Unternehmertum VC AG;1
MADV Ventures GmbH & Co. KG;Wiechmann Ventures UG (haftungsbeschrankt);1
MADV Ventures GmbH & Co. KG;Wolffpack Ventures UG (haftungsbeschrankt);1
MANI Ventures UG (haftungsbeschrankt);Aeonda UG (haftungsbeschrankt);1
MANI Ventures UG (haftungsbeschrankt);Aksakal Ventures GmbH;1
MANI Ventures UG (haftungsbeschrankt);Alexander Argyros;1
MANI Ventures UG (haftungsbeschrankt);Atlantic Food Labs Fund GmbH & Co. KG;1
MANI Ventures UG (haftungsbeschrankt);Atlantic Food Labs Vintage GmbH & Co. KG;1
MANI Ventures UG (haftungsbeschrankt);BSWGE Investment UG (haftungsbeschränkt);1
MANI Ventures UG (haftungsbeschrankt);Blue Impact Ventures UG (haftungsbeschrankt);1
MANI Ventures UG (haftungsbeschrankt);Booom Capital GmbH;1
MANI Ventures UG (haftungsbeschrankt);Caspar Wahler;1
MANI Ventures UG (haftungsbeschrankt);Creandum V, L.P;1
MANI Ventures UG (haftungsbeschrankt);Delta Force AG;1
MANI Ventures UG (haftungsbeschrankt);Dominik Clemens Kleine;1
MANI Ventures UG (haftungsbeschrankt);ELYDEN Capital UG (haftungsbeschrankt);1
MANI Ventures UG (haftungsbeschrankt);Eleven Eleven Foundation;1
MANI Ventures UG (haftungsbeschrankt);F-LOG Ventures GmbH & Co.KG;1
MANI Ventures UG (haftungsbeschrankt);Fahning Ventures UG (haftungsbeschrankt);1
MANI Ventures UG (haftungsbeschrankt);Faster Future GmbH & Co. KG;1
MANI Ventures UG (haftungsbeschrankt);Fear of Missing Out AB;1
MANI Ventures UG (haftungsbeschrankt);Felipe Navio Garcia;1
MANI Ventures UG (haftungsbeschrankt);Fluss des Lebens GmbH;1
MANI Ventures UG (haftungsbeschrankt);Force Ventures [V UG (haftungsbeschrankt);1
MANI Ventures UG (haftungsbeschrankt);Goldfinger Investment Holding GmbH;1
MANI Ventures UG (haftungsbeschrankt);Gudorf Holdings UG (haftungsbeschrankt);1
MANI Ventures UG (haftungsbeschrankt);Humboldt Ventures LLC;1
MANI Ventures UG (haftungsbeschrankt);K16-Boxwood UG (haftungsbeschränkt);1
MANI Ventures UG (haftungsbeschrankt);Kameam UG (haftangsbesehrinkt);1
MANI Ventures UG (haftungsbeschrankt);One Twa Ventures UG (haftungshesehrinks);1
MANI Ventures UG (haftungsbeschrankt);Oz Ventures UG (haftungsbeschrankt);1
MANI Ventures UG (haftungsbeschrankt);PK Projects GmbH;1
MANI Ventures UG (haftungsbeschrankt);Pineapple Ventures UG (haftungsbeschrankt);1
MANI Ventures UG (haftungsbeschrankt);Project A Ventures Ill GmbH & Co. KG;1
MANI Ventures UG (haftungsbeschrankt);Puntopoleio UG (haftungsbeschrankt);1
MANI Ventures UG (haftungsbeschrankt);Push Creative Ventures GmbH;1
MANI Ventures UG (haftungsbeschrankt);Ronny Shibley;1
MANI Ventures UG (haftungsbeschrankt);Rumburg Capital UG (haftungsbeschrinkt);1
MANI Ventures UG (haftungsbeschrankt);S.W. Projects GmbH;1
MANI Ventures UG (haftungsbeschrankt);SEK Ventures GmbH;1
MANI Ventures UG (haftungsbeschrankt);Shorea Ventures GmbH;1
MANI Ventures UG (haftungsbeschrankt);Siobhan Brewster;1
MANI Ventures UG (haftungsbeschrankt);Steelhorse Capital GmbH;1
MANI Ventures UG (haftungsbeschrankt);THOR Ventures Berlin GmbH;1
MANI Ventures UG (haftungsbeschrankt);Triotor Betciligungs GmbH;1
MARKEL DIGITAL Corporations;Fines Holding GmbH;1
MARKEL DIGITAL Corporations;GRENKE BANK AG;1
MARKEL DIGITAL Corporations;HW Capital GmbH;1
MARKEL DIGITAL Corporations;MERCURA LUX Société d'investissement à capital variable;1
MARKEL DIGITAL Corporations;Target Partners Fund II GmbH & Co. KG;1
MARKEL DIGITAL Corporations;argo Barneys Fund II GmbH & Co. KG;1
MARKEL DIGITAL Corporations;here UG;1
MARKEL DIGITAL Corporations;kimico UG;1
MARKEL DIGITAL Corporations;mediasector UG;1
MB Ventures GmbH;Angel's Eye GmbH & Co. KG;1
MB Ventures GmbH;Cameron James Hepburn;1
MB Ventures GmbH;Casimir Investments UG (haftungsbeschrankt);1
